Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2018-09-12 20:40:51.99,2018-09-12 16:40:51.99,217.2546685934067,42.274357,-71.751937,5,117.6573954486327,4,326.3966136112638,6.340000152587891,0.5,339.2578125,34.38174819946289,48.67972183227539,35,-68.48809076170306
2018-09-12 20:40:52.99,2018-09-12 16:40:52.99,218.254655122757,42.274410,-71.751964,5,117.6447226134282,4,332.7009632991035,6.800000190734863,0.5,339.2578125,34.38174819946289,48.67972183227539,35,-79.22480889069043
2018-09-12 20:40:53.99,2018-09-12 16:40:53.99,219.2546415328979,42.274473,-71.751997,5,117.8001917518109,3,340.2500466396074,7.800000190734863,0.5,339.609375,34.38174819946289,48.67972183227539,35,-92.26937759100241
2018-09-12 20:40:54.99,2018-09-12 16:40:54.99,220.2546280622482,42.274546,-71.752033,5,118.0013672225295,3,348.8920452114464,9.220000267028809,0.5,340.3125,34.38174819946289,48.67972183227539,35,-108.7029318807749
2018-09-12 20:40:55.99,2018-09-12 16:40:55.99,221.2546141147614,42.274631,-71.752071,5,117.9820776476742,3,358.8800135091679,10.46000003814697,0.5,340.3125,34.38174819946289,48.67972183227539,35,-132.6204937200598
2018-09-12 20:40:56.99,2018-09-12 16:40:56.99,222.2546007633209,42.274731,-71.752107,5,117.9966467344485,3,370.378874600533,11.47000026702881,0.5,342.0703125,34.38174819946289,48.67972183227539,35,-163.5114700950057
2018-09-12 20:40:57.99,2018-09-12 16:40:57.99,223.2545869350433,42.274833,-71.752143,5,118.5139493558516,3,382.1118035225821,12.13000011444092,0.5,344.1796875,34.38174819946289,48.67972183227539,35,-222.1515905806173
2018-09-12 20:40:58.99,2018-09-12 16:40:58.99,224.2545729875565,42.274942,-71.752179,5,118.9725766223686,3,394.6806796221728,12.72000026702881,0.5,345.9375,34.38174819946289,48.67972183227539,35,-336.1121809983218
2018-09-12 20:40:59.99,2018-09-12 16:40:59.99,225.2545599937439,42.275064,-71.752211,5,120.0028078184037,3,408.4898745191479,13.28999996185303,0.5,348.046875,34.38174819946289,48.67972183227539,35,-1011.663302076635
2018-09-12 20:41:00.99,2018-09-12 16:41:00.99,226.254546046257,42.275181,-71.752246,5,120.0028078184037,4,421.811988067478,13.71000003814697,0.5,348.75,34.38174819946289,48.67972183227539,35,2571.911219997954
2018-09-12 20:41:01.99,2018-09-12 16:41:01.99,227.2545326948166,42.275300,-71.752278,5,120.9878168737994,3,435.3409921689613,13.89999961853027,0.5,348.75,34.38174819946289,48.67972183227539,35,435.9255139435567
2018-09-12 20:41:02.99,2018-09-12 16:41:02.99,228.2545200586319,42.275423,-71.752314,5,121.8086372045562,4,449.3318199878894,13.93000030517578,0.5,347.6953125,34.38174819946289,48.67972183227539,35,229.0075295086155
2018-09-12 20:41:03.99,2018-09-12 16:41:03.99,229.2545051574707,42.275546,-71.752351,5,122.5895099689841,3,463.381920321215,14,0.5,347.6953125,34.38174819946289,48.67972183227539,35,152.9351067069975
2018-09-12 20:41:04.99,2018-09-12 16:41:04.99,230.254491686821,42.275674,-71.752391,5,123.2101700712348,4,477.9509090046436,14.05000019073486,0.5,347.34375,34.38174819946289,48.67972183227539,35,114.5944300393318
2018-09-12 20:41:05.99,2018-09-12 16:41:05.99,231.2544782161713,42.275800,-71.752429,5,123.6648613341923,3,492.3834768492355,14.19999980926514,0.5,347.34375,34.38174819946289,48.67972183227539,35,92.28068987372181
2018-09-12 20:41:06.99,2018-09-12 16:41:06.99,232.2544655799866,42.275926,-71.752466,5,124.3562520196647,3,506.7385416223614,14.4399995803833,0.5,348.046875,34.38174819946289,48.67972183227539,35,76.81865927420301
2018-09-12 20:41:07.99,2018-09-12 16:41:07.99,233.2544516324997,42.276061,-71.752505,5,124.6429089744927,3,522.1153285757881,14.5600004196167,0.5,348.3984375,34.38174819946289,48.67972183227539,35,67.30711329353633
2018-09-12 20:41:08.99,2018-09-12 16:41:08.99,234.2544382810593,42.276187,-71.752540,5,125.3628398571888,3,536.360800249817,14.77999973297119,0.5,348.75,34.38174819946289,48.67972183227539,35,60.03719597314014
